deliverable_id:ID(Deliverable),title,deliverableType
101113151_1_DELIVHORIZON,Data Management Guidelines,"Documents, reports"
101113151_20_DELIVHORIZON,Data Base of courses_1,"Data sets, microdata, etc"
101113151_21_DELIVHORIZON,Data Base of courses_3,"Data sets, microdata, etc"
101113151_22_DELIVHORIZON,Data Base of courses_2,"Data sets, microdata, etc"
101113151_23_DELIVHORIZON,Data Base Network Front End_1,Other
101113151_24_DELIVHORIZON,Data Base Network Front End_2,Other
101113151_26_DELIVHORIZON,2023 Data Base Analysis Report,"Documents, reports"
101113151_27_DELIVHORIZON,2024 Data Base Analysis Report,"Documents, reports"
101113151_29_DELIVHORIZON,AI Deep Tech Talent Prototype/v1.0,Other
101113151_2_DELIVHORIZON,EIT CSS Progress Report 2023,"Documents, reports"
101113151_30_DELIVHORIZON,AI Deep Tech Talent Prototype v.2.0,Other
101113151_32_DELIVHORIZON,2023 Report AI Deep Tech Talent Tool,"Documents, reports"
101113151_34_DELIVHORIZON,2024 Report of use of AI Deep Tech Talent Tool,"Documents, reports"
101113151_35_DELIVHORIZON,AI Conformity Check Challenges,"Documents, reports"
101113151_36_DELIVHORIZON,Report on AI Conformity Check_1,"Documents, reports"
101113151_37_DELIVHORIZON,2024 AI Conformity Check Report,"Documents, reports"
101113151_38_DELIVHORIZON,2023 AI Community Annual report,"Documents, reports"
101113151_39_DELIVHORIZON,2024 AI Community Annual report,"Documents, reports"
101113151_3_DELIVHORIZON,2024 Annual Achievement Report,"Documents, reports"
101113151_41_DELIVHORIZON,AIC website,"Websites, patent fillings, videos etc."
101113151_42_DELIVHORIZON,Scientific Article published,"Documents, reports"
101113151_43_DELIVHORIZON,2023 NEB start-ups,"Documents, reports"
101113151_46_DELIVHORIZON,2023 Selection of 4 Ignite NEB event hosts,"Documents, reports"
101113151_47_DELIVHORIZON,2024 Selection of 4 Ignite NEB event hosts,"Documents, reports"
101113151_48_DELIVHORIZON,2025 Selection of 4 Ignite NEB event hosts,"Documents, reports"
101113151_49_DELIVHORIZON,2023 Ignite NEB events,"Documents, reports"
101113151_50_DELIVHORIZON,2024 Ignite NEB events,"Documents, reports"
101113151_51_DELIVHORIZON,2025 Ignite NEB events,"Documents, reports"
101113151_52_DELIVHORIZON,2023 Selection of 4 Grow NEBprojects,"Documents, reports"
101113151_53_DELIVHORIZON,2024 Selection of 4 Grow NEBprojects,"Documents, reports"
101113151_55_DELIVHORIZON,2023 Active MakerSpaces,"Documents, reports"
101113151_56_DELIVHORIZON,2024 Grow NEB,"Documents, reports"
101113151_58_DELIVHORIZON,2023 Report on Co-Create NEB projects implementation,"Documents, reports"
101113151_59_DELIVHORIZON,2024 Report on Co- Create NEB projects implementation,"Documents, reports"
101113151_5_DELIVHORIZON,"Dissemination, Communication, Exploitation Action Plan (DECAP)",Data Management Plan
101113151_61_DELIVHORIZON,2023 Report on Connect NEB projects implementation,"Documents, reports"
101113151_62_DELIVHORIZON,2024 Report on Connect NEB projects implementation,"Documents, reports"
101113151_67_DELIVHORIZON,2023 Report Enhance NEB implementation,"Documents, reports"
101113151_68_DELIVHORIZON,2024 Report Enhance NEB implementation,"Documents, reports"
101113151_6_DELIVHORIZON,Synergies Catalyser Report 2023,"Documents, reports"
101113151_70_DELIVHORIZON,2023 Pool of NEB Mentors and Coaches,"Documents, reports"
101113151_72_DELIVHORIZON,2024 Pool of NEB Mentors and Coaches,"Documents, reports"
101113151_73_DELIVHORIZON,2023 WE Final report,"Documents, reports"
101113151_74_DELIVHORIZON,2024 WE Final report,"Documents, reports"
101113151_76_DELIVHORIZON,Start-up catalogue_1,"Websites, patent fillings, videos etc."
101113151_77_DELIVHORIZON,Start-up catalogue_2,"Websites, patent fillings, videos etc."
101113151_79_DELIVHORIZON,Selection of start-ups_1,"Documents, reports"
101113151_7_DELIVHORIZON,2024 Synergies Catalyser Report,"Documents, reports"
101113151_80_DELIVHORIZON,Selection of start-ups_2,"Documents, reports"
101113151_95_DELIVHORIZON,Data Management Guidelines v2,Data Management Plan
101113151_96_DELIVHORIZON,2023 EIT CSS Gender Report,"Documents, reports"
101113151_97_DELIVHORIZON,2024 EIT CSS Gender Report,"Documents, reports"
101113151_9_DELIVHORIZON,2023 EIT AI Stakeholder workshop report,"Documents, reports"
101113173_15_DELIVHORIZON,Plan for Dissemination and Exploitation Including Communication Activities,"Documents, reports"
101113173_16_DELIVHORIZON,Data management plan,Data Management Plan
101113173_18_DELIVHORIZON,Groove-driven new spin-off company established,Other
101113173_5_DELIVHORIZON,Website and project logo,"Documents, reports"
101113180_1_DELIVHORIZON,Project website and logo,Other
101113193_8_DELIVHORIZON,"Setup of Project website, project logo","Websites, patent fillings, videos etc."
101113201_10_DELIVHORIZON,SV 2nd Annual action plan,"Documents, reports"
101113201_11_DELIVHORIZON,GP 1st Annual action plan,"Documents, reports"
101113201_12_DELIVHORIZON,GP 2nd Annual action plan,"Documents, reports"
101113201_13_DELIVHORIZON,Year 1 - GP annual report,"Documents, reports"
101113201_14_DELIVHORIZON,Year 2 - GP annual report,"Documents, reports"
101113201_15_DELIVHORIZON,Year 3 - GP annual report,"Documents, reports"
101113201_16_DELIVHORIZON,Year 1 - IL Citizen Engagement event,"Documents, reports"
101113201_17_DELIVHORIZON,Year 2 - IL Citizen Engagement event,"Documents, reports"
101113201_19_DELIVHORIZON,Year 1 - EU-US policy report,"Documents, reports"
101113201_1_DELIVHORIZON,Year 1 - IL Hub annual report,"Documents, reports"
101113201_20_DELIVHORIZON,1st Communications report,"Documents, reports"
101113201_21_DELIVHORIZON,2nd Communications report,"Documents, reports"
101113201_23_DELIVHORIZON,Year 1 - management annual report,"Documents, reports"
101113201_24_DELIVHORIZON,Year 2 - management annual report,"Documents, reports"
101113201_25_DELIVHORIZON,year 3 - management annual report,"Documents, reports"
101113201_28_DELIVHORIZON,Year 1 Gender report,"Documents, reports"
101113201_2_DELIVHORIZON,Year 2 - IL Hub annual report,"Documents, reports"
101113201_31_DELIVHORIZON,Year 2 - UK Hub Annual Report,"Documents, reports"
101113201_32_DELIVHORIZON,Year 2 - UK Citizen Engagement,"Documents, reports"
101113201_33_DELIVHORIZON,UK Hub establishment,"Documents, reports"
101113201_34_DELIVHORIZON,UK 1st Annual Action Plan,"Documents, reports"
101113201_35_DELIVHORIZON,USA East Coast Report,"Documents, reports"
101113201_44_DELIVHORIZON,Global Innovation Trends,"Documents, reports"
101113201_48_DELIVHORIZON,Connect & Experience Lessons Learned,"Documents, reports"
101113201_4_DELIVHORIZON,year 1 - SV Hub annual report,"Documents, reports"
101113201_5_DELIVHORIZON,Year 2 - SV Hub annual report,"Documents, reports"
101113201_6_DELIVHORIZON,Year 3 - SV Hub annual report,"Documents, reports"
101113201_7_DELIVHORIZON,IL 1st Annual action plan,"Documents, reports"
101113201_8_DELIVHORIZON,IL 2nd Annual action plan,"Documents, reports"
101113201_9_DELIVHORIZON,SV 1st Annual action plan,"Documents, reports"
101113210_22_DELIVHORIZON,Data management plan (I),Data Management Plan
101113210_23_DELIVHORIZON,Website & project logo,"Websites, patent fillings, videos etc."
101113214_14_DELIVHORIZON,Call for NS,Other
101113214_22_DELIVHORIZON,EIT RIS platform,"Websites, patent fillings, videos etc."
101113214_23_DELIVHORIZON,EIT Community Awareness Event in the EU Outermost Regions,Other
101113214_24_DELIVHORIZON,EIT RIS Activity Reports,"Documents, reports"
101113214_25_DELIVHORIZON,Call for ECO 2nd wave,"Documents, reports"
101113214_26_DELIVHORIZON,Call for ECO 3rd wave,"Documents, reports"
101113214_29_DELIVHORIZON,Report on gender balance and incorporation of gender dimension,"Documents, reports"
101113214_3_DELIVHORIZON,Creating an asset (handbook) that shows the innovator's journey within EIT Community's ecosystem,"Documents, reports"
101113214_6_DELIVHORIZON,Catalogue of services developed and offered by participants of EIT Infrabooster,"Documents, reports"
101113214_8_DELIVHORIZON,Call for EIT Community Hub Ukraine launched,"Documents, reports"
101113229_1_DELIVHORIZON,Data Management Plan,Data Management Plan
101113245_17_DELIVHORIZON,Impact delivery targets for each EIT RIS Hub,"Documents, reports"
101113245_18_DELIVHORIZON,Financial Sustainability targets for each EIT RIS Hub,"Documents, reports"
101113245_19_DELIVHORIZON,Multiannual work plan – Business Plan per se 2023-2024,"Documents, reports"
101113245_21_DELIVHORIZON,EIT Digital Calls in 2023 and 2024 - 1,"Documents, reports"
101113245_22_DELIVHORIZON,EIT Digital Calls in 2023 and 2024 - 2,"Documents, reports"
101113245_33_DELIVHORIZON,EIT Digital Annual KPI targets 1,"Documents, reports"
101113245_34_DELIVHORIZON,EIT Digital Annual KPI targets 2,"Documents, reports"
101113245_35_DELIVHORIZON,Anti-fraud Strategy and Code of Conduct,"Documents, reports"
101113245_37_DELIVHORIZON,"Success stories, good practices/lessons learnt 1","Documents, reports"
101113245_38_DELIVHORIZON,"Success stories, good practices/lessons learnt 2","Documents, reports"
101113245_41_DELIVHORIZON,Financial Sustainability Report 1,"Documents, reports"
101113245_42_DELIVHORIZON,Financial Sustainability Report 2,"Documents, reports"
101113245_43_DELIVHORIZON,Financial Sustainability Report 3,"Documents, reports"
101113245_44_DELIVHORIZON,Financial Sustainability Report 4,"Documents, reports"
101113245_45_DELIVHORIZON,Financial Sustainability Report 5,"Documents, reports"
101113245_46_DELIVHORIZON,Financial Sustainability Report 6,"Documents, reports"
101113245_48_DELIVHORIZON,Financial Sustainability Report 8,"Documents, reports"
101113259_27_DELIVHORIZON,FS progress report - quarterly - 2023,"Documents, reports"
101113260_1_DELIVHORIZON,Launch project website,"Websites, patent fillings, videos etc."
101113260_2_DELIVHORIZON,Data Management Plan,Data Management Plan
101113260_4_DELIVHORIZON,Report on of ultra-low loss channel waveguide technology,"Documents, reports"
101113262_1_DELIVHORIZON,Data Management Plan,Data Management Plan
101113277_11_DELIVHORIZON,SIaaS delivered as a platform approach report,"Documents, reports"
101113277_12_DELIVHORIZON,Deep Demonstrations insight and learning,"Documents, reports"
101113277_16_DELIVHORIZON,"Success stories, good practices and lessons learnt","Documents, reports"
101113277_32_DELIVHORIZON,"Annual report on the identification, codification, sharing and dissemination activities","Documents, reports"
101113277_35_DELIVHORIZON,"Success stories, good practices and lessons learnt - 2","Documents, reports"
101113277_39_DELIVHORIZON,EU Stakeholders,"Documents, reports"
101113277_40_DELIVHORIZON,EU Stakeholders - 2,"Documents, reports"
101113302_13_DELIVHORIZON,Launch project website,"Websites, patent fillings, videos etc."
101113302_14_DELIVHORIZON,Data Management Plan,Data Management Plan
101113302_1_DELIVHORIZON,Kick-off meeting with all consortium partners,Other
101113342_1_DELIVHORIZON,Data Management Plan,Data Management Plan
101113349_1_DELIVHORIZON,Data Management Plan,Data Management Plan
101113355_1_DELIVHORIZON,Data Management Plan,Data Management Plan
101113389_1_DELIVHORIZON,Data Management Plan,Data Management Plan
101113395_1_DELIVHORIZON,Data Management Plant,Data Management Plan
101113418_1_DELIVHORIZON,Data Management Plan,Data Management Plan
101113421_1_DELIVHORIZON,Data Management Plan,Data Management Plan
101113422_1_DELIVHORIZON,Data Management Plan,Data Management Plan
101113423_1_DELIVHORIZON,Data Management plan,Data Management Plan
101113441_1_DELIVHORIZON,Data Management Plan,Data Management Plan
101113464_1_DELIVHORIZON,Data Management Plan,Data Management Plan
101113481_1_DELIVHORIZON,Data Management Plan,Data Management Plan
101113483_1_DELIVHORIZON,Data Management Plan,Data Management Plan
101113487_1_DELIVHORIZON,Data Management Plan,Data Management Plan
101113522_1_DELIVHORIZON,Data Management Plan,Data Management Plan
101113529_1_DELIVHORIZON,Data Management Plan,Data Management Plan
101113551_1_DELIVHORIZON,Data Management Plan,Data Management Plan
101113564_32_DELIVHORIZON,website,"Websites, patent fillings, videos etc."
101113607_10_DELIVHORIZON,Best Practices Collection,"Documents, reports"
101113607_11_DELIVHORIZON,Responsible Investment Recommendations,"Documents, reports"
101113607_1_DELIVHORIZON,Country Ecosystem mapping,"Documents, reports"
101113607_4_DELIVHORIZON,Educational Content - Lifecycle Courses,Other
101113607_5_DELIVHORIZON,Educational Content - Fintech Case Studies,Other
101113607_7_DELIVHORIZON,Co-investment Methodology Report,"Documents, reports"
101113607_8_DELIVHORIZON,Policy Recommendations for Investor Attractiveness,"Documents, reports"
101113607_9_DELIVHORIZON,Policy Recommendations on Inclusivity in Investment,"Documents, reports"
101113615_1_DELIVHORIZON,Final Report,"Documents, reports"
101113674_1_DELIVHORIZON,Evaluation report,"Documents, reports"
101113690_12_DELIVHORIZON,User-facing API,"Documents, reports"
101113690_25_DELIVHORIZON,Public project website,"Websites, patent fillings, videos etc."
101113690_4_DELIVHORIZON,Data Management Plan,Data Management Plan
101113791_1_DELIVHORIZON,Report on implamentation of Tasks 1-4,"Documents, reports"
101113800_1_DELIVHORIZON,Evaluation Report,"Documents, reports"
101113806_1_DELIVHORIZON,"Final report on tasks’ progress, results and impact","Documents, reports"
101113870_1_DELIVHORIZON,Final report on the use of the grant and participation in the WLP,"Documents, reports"
101113901_42_DELIVHORIZON,Call text and evaluation criteria set and helpdesk active,"Documents, reports"
101113901_48_DELIVHORIZON,"Initial communication kit (website, factsheet, flyer, etc.)","Websites, patent fillings, videos etc."
